Sample Name, Sample-10
Time, March 20 12:54:08 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
400.0, 0.1624, 68.81
401.0, 0.1613, 68.98
402.0, 0.1590, 69.34
403.0, 0.1568, 69.69
404.0, 0.1549, 70.00
405.0, 0.1528, 70.34
406.0, 0.1512, 70.60
407.0, 0.1490, 70.96
408.0, 0.1468, 71.33
409.0, 0.1448, 71.64
410.0, 0.1426, 72.01
411.0, 0.1407, 72.33
412.0, 0.1384, 72.71
413.0, 0.1366, 73.01
414.0, 0.1346, 73.36
415.0, 0.1326, 73.69
416.0, 0.1305, 74.05
417.0, 0.1284, 74.40
418.0, 0.1263, 74.77
419.0, 0.1240, 75.17
420.0, 0.1226, 75.41
421.0, 0.1205, 75.78
422.0, 0.1187, 76.08
423.0, 0.1168, 76.41
424.0, 0.1151, 76.72
425.0, 0.1132, 77.05
426.0, 0.1113, 77.39
427.0, 0.1099, 77.65
428.0, 0.1086, 77.88
429.0, 0.1068, 78.21
430.0, 0.1053, 78.48
431.0, 0.1036, 78.77
432.0, 0.1024, 79.00
433.0, 0.1010, 79.25
434.0, 0.0995, 79.52
435.0, 0.0983, 79.74
436.0, 0.0972, 79.95
437.0, 0.0962, 80.13
438.0, 0.0946, 80.43
439.0, 0.0939, 80.55
440.0, 0.0925, 80.81
441.0, 0.0919, 80.93
442.0, 0.0907, 81.15
443.0, 0.0899, 81.30
444.0, 0.0889, 81.48
445.0, 0.0882, 81.62
446.0, 0.0865, 81.95
447.0, 0.0860, 82.03
448.0, 0.0854, 82.15
449.0, 0.0844, 82.34
450.0, 0.0846, 82.29
451.0, 0.0831, 82.59
452.0, 0.0824, 82.72
453.0, 0.0811, 82.97
454.0, 0.0805, 83.08
455.0, 0.0808, 83.03
456.0, 0.0802, 83.14
457.0, 0.0791, 83.35
458.0, 0.0786, 83.45
459.0, 0.0781, 83.55
460.0, 0.0779, 83.57
461.0, 0.0775, 83.66
462.0, 0.0765, 83.85
463.0, 0.0763, 83.89
464.0, 0.0760, 83.94
465.0, 0.0758, 83.99
466.0, 0.0752, 84.10
467.0, 0.0745, 84.23
468.0, 0.0731, 84.51
469.0, 0.0729, 84.56
470.0, 0.0738, 84.38
471.0, 0.0735, 84.42
472.0, 0.0724, 84.65
473.0, 0.0719, 84.74
474.0, 0.0712, 84.87
475.0, 0.0711, 84.89
476.0, 0.0705, 85.02
477.0, 0.0700, 85.11
478.0, 0.0702, 85.07
479.0, 0.0696, 85.19
480.0, 0.0689, 85.33
481.0, 0.0683, 85.45
482.0, 0.0677, 85.57
483.0, 0.0679, 85.53
484.0, 0.0675, 85.61
485.0, 0.0666, 85.78
486.0, 0.0670, 85.71
487.0, 0.0658, 85.95
488.0, 0.0654, 86.01
489.0, 0.0654, 86.03
490.0, 0.0650, 86.09
491.0, 0.0639, 86.32
492.0, 0.0641, 86.27
493.0, 0.0636, 86.38
494.0, 0.0630, 86.50
495.0, 0.0621, 86.67
496.0, 0.0616, 86.77
497.0, 0.0611, 86.88
498.0, 0.0612, 86.85
499.0, 0.0608, 86.93
500.0, 0.0604, 87.01
501.0, 0.0598, 87.14
502.0, 0.0591, 87.28
503.0, 0.0584, 87.43
504.0, 0.0581, 87.47
505.0, 0.0576, 87.57
506.0, 0.0572, 87.66
507.0, 0.0561, 87.88
508.0, 0.0555, 88.00
509.0, 0.0554, 88.03
510.0, 0.0549, 88.12
511.0, 0.0544, 88.22
512.0, 0.0540, 88.31
513.0, 0.0541, 88.28
514.0, 0.0532, 88.46
515.0, 0.0527, 88.57
516.0, 0.0521, 88.70
517.0, 0.0516, 88.80
518.0, 0.0511, 88.89
519.0, 0.0501, 89.10
520.0, 0.0503, 89.06
521.0, 0.0500, 89.12
522.0, 0.0496, 89.21
523.0, 0.0487, 89.38
524.0, 0.0480, 89.53
525.0, 0.0481, 89.53
526.0, 0.0473, 89.67
527.0, 0.0473, 89.69
528.0, 0.0463, 89.88
529.0, 0.0455, 90.06
530.0, 0.0458, 89.99
531.0, 0.0453, 90.09
532.0, 0.0452, 90.11
533.0, 0.0445, 90.27
534.0, 0.0440, 90.36
535.0, 0.0440, 90.36
536.0, 0.0433, 90.50
537.0, 0.0430, 90.58
538.0, 0.0429, 90.59
539.0, 0.0423, 90.71
540.0, 0.0422, 90.75
541.0, 0.0417, 90.85
542.0, 0.0418, 90.83
543.0, 0.0413, 90.94
544.0, 0.0413, 90.94
545.0, 0.0407, 91.06
546.0, 0.0406, 91.09
547.0, 0.0403, 91.13
548.0, 0.0400, 91.20
549.0, 0.0399, 91.22
550.0, 0.0397, 91.26
551.0, 0.0393, 91.36
552.0, 0.0392, 91.36
553.0, 0.0391, 91.39
554.0, 0.0389, 91.43
555.0, 0.0388, 91.44
556.0, 0.0387, 91.47
557.0, 0.0386, 91.49
558.0, 0.0383, 91.55
559.0, 0.0381, 91.61
560.0, 0.0382, 91.57
561.0, 0.0380, 91.62
562.0, 0.0383, 91.56
563.0, 0.0382, 91.59
564.0, 0.0381, 91.60
565.0, 0.0380, 91.63
566.0, 0.0380, 91.62
567.0, 0.0381, 91.60
568.0, 0.0378, 91.67
569.0, 0.0379, 91.63
570.0, 0.0379, 91.65
571.0, 0.0377, 91.68
572.0, 0.0375, 91.72
573.0, 0.0381, 91.59
574.0, 0.0379, 91.65
575.0, 0.0376, 91.70
576.0, 0.0382, 91.58
577.0, 0.0384, 91.55
578.0, 0.0380, 91.62
579.0, 0.0379, 91.64
580.0, 0.0382, 91.58
581.0, 0.0384, 91.54
582.0, 0.0386, 91.50
583.0, 0.0389, 91.42
584.0, 0.0389, 91.43
585.0, 0.0392, 91.38
586.0, 0.0387, 91.48
587.0, 0.0394, 91.33
588.0, 0.0392, 91.36
589.0, 0.0394, 91.32
590.0, 0.0397, 91.26
591.0, 0.0398, 91.25
592.0, 0.0400, 91.19
593.0, 0.0405, 91.10
594.0, 0.0403, 91.13
595.0, 0.0403, 91.13
596.0, 0.0409, 91.01
597.0, 0.0402, 91.16
598.0, 0.0408, 91.02
599.0, 0.0407, 91.06
600.0, 0.0413, 90.93
601.0, 0.0414, 90.90
602.0, 0.0414, 90.90
603.0, 0.0414, 90.91
604.0, 0.0415, 90.89
605.0, 0.0420, 90.79
606.0, 0.0422, 90.73
607.0, 0.0423, 90.73
608.0, 0.0420, 90.79
609.0, 0.0426, 90.66
610.0, 0.0431, 90.55
611.0, 0.0429, 90.59
612.0, 0.0435, 90.47
613.0, 0.0436, 90.44
614.0, 0.0438, 90.42
615.0, 0.0439, 90.39
616.0, 0.0442, 90.33
617.0, 0.0444, 90.28
618.0, 0.0447, 90.21
619.0, 0.0447, 90.22
620.0, 0.0452, 90.11
621.0, 0.0456, 90.04
622.0, 0.0459, 89.96
623.0, 0.0452, 90.11
624.0, 0.0456, 90.04
625.0, 0.0462, 89.90
626.0, 0.0463, 89.90
627.0, 0.0457, 90.02
628.0, 0.0473, 89.68
629.0, 0.0466, 89.83
630.0, 0.0463, 89.88
631.0, 0.0473, 89.68
632.0, 0.0469, 89.77
633.0, 0.0466, 89.83
634.0, 0.0481, 89.51
635.0, 0.0479, 89.56
636.0, 0.0478, 89.58
637.0, 0.0474, 89.65
638.0, 0.0481, 89.52
639.0, 0.0482, 89.50
640.0, 0.0481, 89.51
641.0, 0.0486, 89.41
642.0, 0.0490, 89.32
643.0, 0.0492, 89.30
644.0, 0.0491, 89.30
645.0, 0.0493, 89.26
646.0, 0.0498, 89.17
647.0, 0.0500, 89.12
648.0, 0.0498, 89.16
649.0, 0.0503, 89.06
650.0, 0.0501, 89.10
651.0, 0.0501, 89.10
652.0, 0.0506, 89.00
653.0, 0.0504, 89.05
654.0, 0.0506, 89.00
655.0, 0.0508, 88.96
656.0, 0.0505, 89.03
657.0, 0.0509, 88.93
658.0, 0.0514, 88.84
659.0, 0.0516, 88.79
660.0, 0.0513, 88.85
661.0, 0.0518, 88.75
662.0, 0.0518, 88.76
663.0, 0.0514, 88.85
664.0, 0.0520, 88.72
665.0, 0.0525, 88.62
666.0, 0.0524, 88.64
667.0, 0.0520, 88.72
668.0, 0.0522, 88.67
669.0, 0.0521, 88.69
670.0, 0.0525, 88.62
671.0, 0.0521, 88.69
672.0, 0.0524, 88.63
673.0, 0.0525, 88.61
674.0, 0.0525, 88.61
675.0, 0.0522, 88.67
676.0, 0.0527, 88.58
677.0, 0.0535, 88.41
678.0, 0.0528, 88.56
679.0, 0.0525, 88.61
680.0, 0.0527, 88.58
681.0, 0.0532, 88.48
682.0, 0.0534, 88.42
683.0, 0.0527, 88.57
684.0, 0.0530, 88.50
685.0, 0.0536, 88.38
686.0, 0.0538, 88.35
687.0, 0.0533, 88.45
688.0, 0.0535, 88.40
689.0, 0.0537, 88.36
690.0, 0.0535, 88.40
691.0, 0.0531, 88.49
692.0, 0.0534, 88.44
693.0, 0.0536, 88.39
694.0, 0.0541, 88.29
695.0, 0.0538, 88.36
696.0, 0.0537, 88.36
697.0, 0.0535, 88.41
698.0, 0.0537, 88.38
699.0, 0.0533, 88.44
700.0, 0.0535, 88.41
701.0, 0.0537, 88.37
702.0, 0.0542, 88.27
703.0, 0.0542, 88.28
704.0, 0.0540, 88.30
705.0, 0.0540, 88.32
706.0, 0.0540, 88.31
707.0, 0.0541, 88.29
708.0, 0.0548, 88.14
709.0, 0.0550, 88.10
710.0, 0.0543, 88.25
711.0, 0.0539, 88.33
712.0, 0.0541, 88.29
713.0, 0.0537, 88.37
714.0, 0.0537, 88.36
715.0, 0.0536, 88.39
716.0, 0.0536, 88.40
717.0, 0.0536, 88.39
718.0, 0.0536, 88.39
719.0, 0.0535, 88.42
720.0, 0.0537, 88.37
721.0, 0.0535, 88.42
722.0, 0.0536, 88.40
723.0, 0.0536, 88.39
724.0, 0.0534, 88.43
725.0, 0.0534, 88.43
726.0, 0.0533, 88.44
727.0, 0.0534, 88.43
728.0, 0.0533, 88.44
729.0, 0.0531, 88.49
730.0, 0.0529, 88.53
731.0, 0.0532, 88.48
732.0, 0.0530, 88.52
733.0, 0.0528, 88.55
734.0, 0.0526, 88.59
735.0, 0.0527, 88.57
736.0, 0.0528, 88.55
737.0, 0.0525, 88.61
738.0, 0.0522, 88.68
739.0, 0.0523, 88.65
740.0, 0.0523, 88.65
741.0, 0.0522, 88.68
742.0, 0.0519, 88.73
743.0, 0.0516, 88.80
744.0, 0.0518, 88.76
745.0, 0.0518, 88.76
746.0, 0.0516, 88.81
747.0, 0.0513, 88.86
748.0, 0.0516, 88.80
749.0, 0.0511, 88.90
750.0, 0.0514, 88.84
751.0, 0.0510, 88.92
752.0, 0.0512, 88.89
753.0, 0.0511, 88.90
754.0, 0.0508, 88.96
755.0, 0.0502, 89.08
756.0, 0.0507, 88.99
757.0, 0.0506, 89.01
758.0, 0.0500, 89.13
759.0, 0.0502, 89.09
760.0, 0.0499, 89.14
761.0, 0.0499, 89.14
762.0, 0.0500, 89.13
763.0, 0.0495, 89.22
764.0, 0.0497, 89.19
765.0, 0.0495, 89.23
766.0, 0.0485, 89.43
767.0, 0.0490, 89.34
768.0, 0.0492, 89.29
769.0, 0.0490, 89.32
770.0, 0.0484, 89.46
771.0, 0.0483, 89.47
772.0, 0.0482, 89.49
773.0, 0.0482, 89.49
774.0, 0.0476, 89.61
775.0, 0.0478, 89.57
776.0, 0.0478, 89.58
777.0, 0.0473, 89.68
778.0, 0.0473, 89.69
779.0, 0.0470, 89.75
780.0, 0.0467, 89.81
781.0, 0.0465, 89.84
782.0, 0.0464, 89.88
783.0, 0.0463, 89.88
784.0, 0.0465, 89.85
785.0, 0.0457, 90.00
786.0, 0.0459, 89.98
787.0, 0.0460, 89.96
788.0, 0.0451, 90.13
789.0, 0.0450, 90.15
790.0, 0.0447, 90.23
791.0, 0.0445, 90.26
792.0, 0.0440, 90.36
793.0, 0.0444, 90.28
794.0, 0.0439, 90.38
795.0, 0.0437, 90.44
796.0, 0.0440, 90.37
797.0, 0.0435, 90.46
798.0, 0.0429, 90.60
799.0, 0.0431, 90.55
800.0, 0.0432, 90.52
801.0, 0.0423, 90.71
802.0, 0.0426, 90.65
803.0, 0.0424, 90.70
804.0, 0.0420, 90.77
805.0, 0.0419, 90.81
806.0, 0.0418, 90.82
807.0, 0.0414, 90.91
808.0, 0.0412, 90.94
809.0, 0.0412, 90.95
810.0, 0.0409, 91.01
811.0, 0.0406, 91.07
812.0, 0.0406, 91.08
813.0, 0.0403, 91.13
814.0, 0.0403, 91.14
815.0, 0.0396, 91.27
816.0, 0.0397, 91.27
817.0, 0.0398, 91.23
818.0, 0.0394, 91.33
819.0, 0.0392, 91.37
820.0, 0.0389, 91.44
821.0, 0.0388, 91.46
822.0, 0.0385, 91.52
823.0, 0.0384, 91.54
824.0, 0.0382, 91.58
825.0, 0.0379, 91.64
826.0, 0.0379, 91.64
827.0, 0.0376, 91.71
828.0, 0.0378, 91.67
829.0, 0.0374, 91.76
830.0, 0.0375, 91.74
831.0, 0.0368, 91.88
832.0, 0.0370, 91.84
833.0, 0.0370, 91.84
834.0, 0.0370, 91.83
835.0, 0.0363, 91.99
836.0, 0.0368, 91.88
837.0, 0.0365, 91.95
838.0, 0.0364, 91.97
839.0, 0.0364, 91.95
840.0, 0.0359, 92.07
841.0, 0.0354, 92.18
842.0, 0.0361, 92.02
843.0, 0.0352, 92.21
844.0, 0.0354, 92.17
845.0, 0.0352, 92.22
846.0, 0.0352, 92.20
847.0, 0.0351, 92.23
848.0, 0.0350, 92.26
849.0, 0.0351, 92.25
850.0, 0.0353, 92.19
851.0, 0.0337, 92.53
852.0, 0.0337, 92.54
853.0, 0.0343, 92.40
854.0, 0.0334, 92.59
855.0, 0.0334, 92.61
856.0, 0.0335, 92.58
857.0, 0.0333, 92.61
858.0, 0.0333, 92.62
859.0, 0.0333, 92.62
860.0, 0.0332, 92.64
861.0, 0.0334, 92.61
862.0, 0.0331, 92.67
863.0, 0.0327, 92.75
864.0, 0.0326, 92.77
865.0, 0.0333, 92.61
866.0, 0.0326, 92.76
867.0, 0.0329, 92.71
868.0, 0.0325, 92.79
869.0, 0.0325, 92.78
870.0, 0.0324, 92.82
871.0, 0.0319, 92.92
872.0, 0.0322, 92.85
873.0, 0.0321, 92.88
874.0, 0.0322, 92.86
875.0, 0.0317, 92.96
876.0, 0.0320, 92.91
877.0, 0.0317, 92.96
878.0, 0.0312, 93.07
879.0, 0.0312, 93.07
880.0, 0.0313, 93.04
881.0, 0.0312, 93.07
882.0, 0.0312, 93.06
883.0, 0.0311, 93.08
884.0, 0.0309, 93.12
885.0, 0.0303, 93.26
886.0, 0.0310, 93.11
887.0, 0.0309, 93.13
888.0, 0.0313, 93.04
889.0, 0.0305, 93.21
890.0, 0.0307, 93.17
891.0, 0.0298, 93.36
892.0, 0.0305, 93.22
893.0, 0.0308, 93.16
894.0, 0.0301, 93.31
895.0, 0.0305, 93.22
896.0, 0.0304, 93.24
897.0, 0.0305, 93.22
898.0, 0.0299, 93.35
899.0, 0.0295, 93.43
900.0, 0.0296, 93.41
901.0, 0.0302, 93.29
902.0, 0.0296, 93.41
903.0, 0.0296, 93.41
904.0, 0.0288, 93.58
905.0, 0.0297, 93.40
906.0, 0.0293, 93.48
907.0, 0.0288, 93.57
908.0, 0.0288, 93.58
909.0, 0.0287, 93.61
910.0, 0.0290, 93.54
911.0, 0.0287, 93.61
912.0, 0.0286, 93.62
913.0, 0.0286, 93.62
914.0, 0.0288, 93.58
915.0, 0.0286, 93.62
916.0, 0.0281, 93.74
917.0, 0.0278, 93.79
918.0, 0.0283, 93.69
919.0, 0.0283, 93.69
920.0, 0.0273, 93.90
921.0, 0.0279, 93.78
922.0, 0.0275, 93.86
923.0, 0.0267, 94.05
924.0, 0.0272, 93.93
925.0, 0.0271, 93.95
926.0, 0.0268, 94.02
927.0, 0.0267, 94.03
928.0, 0.0275, 93.87
929.0, 0.0268, 94.01
930.0, 0.0269, 94.00
931.0, 0.0266, 94.05
932.0, 0.0262, 94.14
933.0, 0.0263, 94.12
934.0, 0.0260, 94.18
935.0, 0.0257, 94.25
936.0, 0.0256, 94.28
937.0, 0.0255, 94.29
938.0, 0.0256, 94.28
939.0, 0.0251, 94.38
940.0, 0.0249, 94.44
941.0, 0.0247, 94.46
942.0, 0.0245, 94.52
943.0, 0.0247, 94.47
944.0, 0.0244, 94.53
945.0, 0.0243, 94.56
946.0, 0.0239, 94.66
947.0, 0.0233, 94.77
948.0, 0.0238, 94.68
949.0, 0.0235, 94.74
950.0, 0.0234, 94.76
951.0, 0.0235, 94.73
952.0, 0.0227, 94.91
953.0, 0.0224, 94.97
954.0, 0.0228, 94.89
955.0, 0.0222, 95.01
956.0, 0.0216, 95.14
957.0, 0.0217, 95.12
958.0, 0.0216, 95.15
959.0, 0.0213, 95.21
960.0, 0.0207, 95.35
961.0, 0.0205, 95.38
962.0, 0.0212, 95.23
963.0, 0.0208, 95.32
964.0, 0.0208, 95.32
965.0, 0.0211, 95.26
966.0, 0.0204, 95.41
967.0, 0.0204, 95.41
968.0, 0.0204, 95.41
969.0, 0.0204, 95.40
970.0, 0.0208, 95.32
971.0, 0.0209, 95.30
972.0, 0.0209, 95.31
973.0, 0.0211, 95.26
974.0, 0.0212, 95.24
975.0, 0.0208, 95.33
976.0, 0.0206, 95.36
977.0, 0.0206, 95.38
978.0, 0.0210, 95.28
979.0, 0.0214, 95.19
980.0, 0.0210, 95.28
981.0, 0.0211, 95.26
982.0, 0.0219, 95.09
983.0, 0.0211, 95.27
984.0, 0.0213, 95.21
985.0, 0.0220, 95.07
986.0, 0.0215, 95.16
987.0, 0.0210, 95.27
988.0, 0.0217, 95.14
989.0, 0.0215, 95.17
990.0, 0.0216, 95.16
991.0, 0.0213, 95.22
992.0, 0.0216, 95.14
993.0, 0.0216, 95.14
994.0, 0.0216, 95.16
995.0, 0.0214, 95.19
996.0, 0.0226, 94.92
997.0, 0.0219, 95.08
998.0, 0.0226, 94.94
999.0, 0.0225, 94.94
1000.0, 0.0223, 95.00
1001.0, 0.0220, 95.07
1002.0, 0.0215, 95.16
1003.0, 0.0223, 95.00
1004.0, 0.0226, 94.93
1005.0, 0.0224, 94.96
1006.0, 0.0229, 94.87
1007.0, 0.0220, 95.06
1008.0, 0.0221, 95.04
1009.0, 0.0219, 95.09
1010.0, 0.0219, 95.08
1011.0, 0.0227, 94.91
1012.0, 0.0224, 94.96
1013.0, 0.0225, 94.95
1014.0, 0.0223, 94.99
1015.0, 0.0215, 95.18
1016.0, 0.0219, 95.09
1017.0, 0.0223, 94.99
1018.0, 0.0218, 95.11
1019.0, 0.0224, 94.98
1020.0, 0.0223, 94.99
1021.0, 0.0226, 94.94
1022.0, 0.0218, 95.11
1023.0, 0.0216, 95.15
1024.0, 0.0215, 95.16
1025.0, 0.0214, 95.20
1026.0, 0.0225, 94.96
1027.0, 0.0223, 94.99
1028.0, 0.0220, 95.05
1029.0, 0.0214, 95.19
1030.0, 0.0211, 95.26
1031.0, 0.0221, 95.05
1032.0, 0.0221, 95.05
1033.0, 0.0209, 95.31
1034.0, 0.0217, 95.13
1035.0, 0.0211, 95.26
1036.0, 0.0210, 95.29
1037.0, 0.0208, 95.32
1038.0, 0.0211, 95.26
1039.0, 0.0210, 95.29
1040.0, 0.0208, 95.33
1041.0, 0.0213, 95.21
1042.0, 0.0207, 95.34
1043.0, 0.0206, 95.38
1044.0, 0.0200, 95.51
1045.0, 0.0211, 95.25
1046.0, 0.0212, 95.23
1047.0, 0.0202, 95.45
1048.0, 0.0202, 95.46
1049.0, 0.0208, 95.33
1050.0, 0.0213, 95.22
1051.0, 0.0198, 95.53
1052.0, 0.0194, 95.62
1053.0, 0.0210, 95.27
1054.0, 0.0205, 95.38
1055.0, 0.0203, 95.44
1056.0, 0.0210, 95.27
1057.0, 0.0207, 95.35
1058.0, 0.0208, 95.33
1059.0, 0.0197, 95.56
1060.0, 0.0198, 95.55
1061.0, 0.0191, 95.70
1062.0, 0.0197, 95.57
1063.0, 0.0187, 95.79
1064.0, 0.0195, 95.62
1065.0, 0.0196, 95.58
1066.0, 0.0191, 95.70
1067.0, 0.0195, 95.60
1068.0, 0.0194, 95.62
1069.0, 0.0184, 95.84
1070.0, 0.0198, 95.55
1071.0, 0.0190, 95.73
1072.0, 0.0185, 95.84
1073.0, 0.0195, 95.61
1074.0, 0.0195, 95.61
1075.0, 0.0179, 95.95
1076.0, 0.0182, 95.90
1077.0, 0.0195, 95.60
1078.0, 0.0185, 95.83
1079.0, 0.0177, 96.02
1080.0, 0.0179, 95.97
1081.0, 0.0192, 95.68
1082.0, 0.0169, 96.18
1083.0, 0.0174, 96.07
1084.0, 0.0172, 96.12
1085.0, 0.0203, 95.43
1086.0, 0.0178, 95.99
1087.0, 0.0171, 96.13
1088.0, 0.0173, 96.10
1089.0, 0.0186, 95.82
1090.0, 0.0183, 95.87
1091.0, 0.0169, 96.18
1092.0, 0.0165, 96.27
1093.0, 0.0165, 96.27
1094.0, 0.0183, 95.88
1095.0, 0.0199, 95.53
1096.0, 0.0170, 96.17
1097.0, 0.0155, 96.49
1098.0, 0.0167, 96.23
1099.0, 0.0168, 96.20
1100.0, 0.0206, 95.37
