Sample Name, Sample-2
Time, January 27 22:04:31 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 300.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
300.0, 4.5297, 0.00
301.0, 4.5301, 0.00
302.0, 4.5295, 0.00
303.0, 4.5286, 0.00
304.0, 4.5280, 0.00
305.0, 4.5268, 0.00
306.0, 3.6293, 0.02
307.0, 3.2756, 0.05
308.0, 2.8668, 0.14
309.0, 2.5808, 0.26
310.0, 2.3938, 0.40
311.0, 2.3088, 0.49
312.0, 2.1964, 0.64
313.0, 2.1314, 0.74
314.0, 2.0362, 0.92
315.0, 1.9589, 1.10
316.0, 1.8760, 1.33
317.0, 1.8007, 1.58
318.0, 1.7566, 1.75
319.0, 1.6822, 2.08
320.0, 1.6108, 2.45
321.0, 1.5434, 2.86
322.0, 1.4792, 3.32
323.0, 1.4232, 3.77
324.0, 1.3654, 4.31
325.0, 1.3100, 4.90
326.0, 1.2638, 5.45
327.0, 1.2151, 6.09
328.0, 1.1620, 6.89
329.0, 1.1143, 7.69
330.0, 1.0691, 8.53
331.0, 1.0266, 9.41
332.0, 0.9922, 10.18
333.0, 0.9514, 11.18
334.0, 0.9118, 12.25
335.0, 0.8739, 13.37
336.0, 0.8454, 14.28
337.0, 0.8114, 15.44
338.0, 0.7847, 16.42
339.0, 0.7561, 17.53
340.0, 0.7251, 18.83
341.0, 0.7014, 19.89
342.0, 0.6743, 21.17
343.0, 0.6503, 22.37
344.0, 0.6278, 23.56
345.0, 0.6045, 24.86
346.0, 0.5860, 25.94
347.0, 0.5673, 27.08
348.0, 0.5474, 28.35
349.0, 0.5309, 29.45
350.0, 0.5147, 30.57
351.0, 0.4977, 31.79
352.0, 0.4827, 32.91
353.0, 0.4695, 33.92
354.0, 0.4560, 35.00
355.0, 0.4420, 36.14
356.0, 0.4300, 37.15
357.0, 0.4179, 38.20
358.0, 0.4071, 39.16
359.0, 0.3965, 40.13
360.0, 0.3867, 41.04
361.0, 0.3773, 41.95
362.0, 0.3677, 42.89
363.0, 0.3591, 43.74
364.0, 0.3507, 44.60
365.0, 0.3430, 45.39
366.0, 0.3361, 46.13
367.0, 0.3280, 46.99
368.0, 0.3227, 47.56
369.0, 0.3158, 48.33
370.0, 0.3099, 48.99
371.0, 0.3004, 50.07
372.0, 0.2946, 50.75
373.0, 0.2895, 51.34
374.0, 0.2836, 52.05
375.0, 0.2790, 52.60
376.0, 0.2742, 53.19
377.0, 0.2697, 53.74
378.0, 0.2655, 54.26
379.0, 0.2617, 54.73
380.0, 0.2574, 55.28
381.0, 0.2531, 55.83
382.0, 0.2503, 56.19
383.0, 0.2459, 56.77
384.0, 0.2433, 57.11
385.0, 0.2395, 57.61
386.0, 0.2365, 58.01
387.0, 0.2336, 58.40
388.0, 0.2306, 58.81
389.0, 0.2280, 59.16
390.0, 0.2251, 59.55
391.0, 0.2235, 59.77
392.0, 0.2203, 60.21
393.0, 0.2184, 60.48
394.0, 0.2161, 60.80
395.0, 0.2135, 61.16
396.0, 0.2115, 61.44
397.0, 0.2100, 61.67
398.0, 0.2077, 61.98
399.0, 0.2060, 62.24
400.0, 0.2039, 62.54
401.0, 0.2020, 62.80
402.0, 0.2004, 63.04
403.0, 0.1984, 63.33
404.0, 0.1971, 63.52
405.0, 0.1954, 63.77
406.0, 0.1942, 63.94
407.0, 0.1922, 64.23
408.0, 0.1908, 64.44
409.0, 0.1893, 64.67
410.0, 0.1881, 64.85
411.0, 0.1867, 65.05
412.0, 0.1856, 65.22
413.0, 0.1844, 65.40
414.0, 0.1831, 65.60
415.0, 0.1819, 65.78
416.0, 0.1808, 65.94
417.0, 0.1797, 66.12
418.0, 0.1788, 66.25
419.0, 0.1779, 66.39
420.0, 0.1770, 66.52
421.0, 0.1762, 66.65
422.0, 0.1753, 66.79
423.0, 0.1744, 66.92
424.0, 0.1734, 67.08
425.0, 0.1726, 67.20
426.0, 0.1718, 67.33
427.0, 0.1712, 67.43
428.0, 0.1704, 67.55
429.0, 0.1698, 67.64
430.0, 0.1696, 67.67
431.0, 0.1690, 67.76
432.0, 0.1686, 67.83
433.0, 0.1683, 67.87
434.0, 0.1675, 68.00
435.0, 0.1669, 68.09
436.0, 0.1667, 68.13
437.0, 0.1663, 68.18
438.0, 0.1658, 68.27
439.0, 0.1657, 68.28
440.0, 0.1651, 68.37
441.0, 0.1648, 68.41
442.0, 0.1649, 68.41
443.0, 0.1645, 68.47
444.0, 0.1644, 68.49
445.0, 0.1642, 68.52
446.0, 0.1639, 68.57
447.0, 0.1640, 68.54
448.0, 0.1637, 68.60
449.0, 0.1636, 68.61
450.0, 0.1636, 68.61
451.0, 0.1628, 68.74
452.0, 0.1629, 68.72
453.0, 0.1624, 68.80
454.0, 0.1628, 68.75
455.0, 0.1623, 68.82
456.0, 0.1629, 68.72
457.0, 0.1628, 68.74
458.0, 0.1629, 68.72
459.0, 0.1627, 68.75
460.0, 0.1630, 68.70
461.0, 0.1625, 68.79
462.0, 0.1627, 68.76
463.0, 0.1627, 68.76
464.0, 0.1629, 68.73
465.0, 0.1626, 68.77
466.0, 0.1634, 68.65
467.0, 0.1631, 68.70
468.0, 0.1631, 68.69
469.0, 0.1627, 68.75
470.0, 0.1630, 68.70
471.0, 0.1628, 68.73
472.0, 0.1631, 68.69
473.0, 0.1635, 68.63
474.0, 0.1636, 68.61
475.0, 0.1639, 68.56
476.0, 0.1641, 68.53
477.0, 0.1640, 68.55
478.0, 0.1638, 68.58
479.0, 0.1642, 68.52
480.0, 0.1641, 68.53
481.0, 0.1641, 68.53
482.0, 0.1646, 68.46
483.0, 0.1646, 68.45
484.0, 0.1643, 68.50
485.0, 0.1648, 68.42
486.0, 0.1651, 68.38
487.0, 0.1651, 68.38
488.0, 0.1651, 68.37
489.0, 0.1650, 68.39
490.0, 0.1656, 68.30
491.0, 0.1659, 68.25
492.0, 0.1666, 68.14
493.0, 0.1663, 68.18
494.0, 0.1666, 68.14
495.0, 0.1662, 68.20
496.0, 0.1666, 68.15
497.0, 0.1669, 68.10
498.0, 0.1672, 68.04
499.0, 0.1673, 68.03
500.0, 0.1673, 68.02
501.0, 0.1679, 67.94
502.0, 0.1674, 68.02
503.0, 0.1682, 67.89
504.0, 0.1679, 67.94
505.0, 0.1685, 67.85
506.0, 0.1690, 67.77
507.0, 0.1689, 67.77
508.0, 0.1693, 67.72
509.0, 0.1694, 67.70
510.0, 0.1698, 67.64
511.0, 0.1703, 67.57
512.0, 0.1706, 67.52
513.0, 0.1702, 67.57
514.0, 0.1712, 67.42
515.0, 0.1714, 67.39
516.0, 0.1716, 67.36
517.0, 0.1720, 67.30
518.0, 0.1725, 67.22
519.0, 0.1726, 67.21
520.0, 0.1732, 67.11
521.0, 0.1730, 67.14
522.0, 0.1735, 67.06
523.0, 0.1740, 66.99
524.0, 0.1743, 66.94
525.0, 0.1748, 66.87
526.0, 0.1753, 66.79
527.0, 0.1756, 66.74
528.0, 0.1762, 66.65
529.0, 0.1767, 66.58
530.0, 0.1770, 66.52
531.0, 0.1775, 66.46
532.0, 0.1780, 66.38
533.0, 0.1783, 66.33
534.0, 0.1790, 66.22
535.0, 0.1792, 66.19
536.0, 0.1799, 66.08
537.0, 0.1805, 65.99
538.0, 0.1812, 65.89
539.0, 0.1816, 65.83
540.0, 0.1826, 65.68
541.0, 0.1830, 65.62
542.0, 0.1837, 65.51
543.0, 0.1842, 65.43
544.0, 0.1848, 65.34
545.0, 0.1857, 65.20
546.0, 0.1858, 65.19
547.0, 0.1868, 65.04
548.0, 0.1875, 64.94
549.0, 0.1882, 64.83
550.0, 0.1892, 64.68
551.0, 0.1898, 64.60
552.0, 0.1907, 64.47
553.0, 0.1911, 64.40
554.0, 0.1919, 64.28
555.0, 0.1929, 64.14
556.0, 0.1936, 64.03
557.0, 0.1942, 63.95
558.0, 0.1953, 63.78
559.0, 0.1960, 63.67
560.0, 0.1970, 63.53
561.0, 0.1978, 63.41
562.0, 0.1989, 63.26
563.0, 0.1999, 63.10
564.0, 0.2003, 63.06
565.0, 0.2017, 62.85
566.0, 0.2025, 62.74
567.0, 0.2031, 62.64
568.0, 0.2044, 62.46
569.0, 0.2052, 62.35
570.0, 0.2064, 62.17
571.0, 0.2073, 62.04
572.0, 0.2085, 61.87
573.0, 0.2089, 61.81
574.0, 0.2102, 61.64
575.0, 0.2115, 61.44
576.0, 0.2128, 61.27
577.0, 0.2133, 61.19
578.0, 0.2148, 60.98
579.0, 0.2157, 60.85
580.0, 0.2168, 60.70
581.0, 0.2178, 60.57
582.0, 0.2191, 60.38
583.0, 0.2200, 60.26
584.0, 0.2211, 60.11
585.0, 0.2219, 60.00
586.0, 0.2237, 59.74
587.0, 0.2251, 59.55
588.0, 0.2263, 59.39
589.0, 0.2272, 59.27
590.0, 0.2283, 59.12
591.0, 0.2296, 58.93
592.0, 0.2311, 58.73
593.0, 0.2321, 58.60
594.0, 0.2336, 58.40
595.0, 0.2344, 58.29
596.0, 0.2360, 58.08
597.0, 0.2373, 57.91
598.0, 0.2384, 57.75
599.0, 0.2395, 57.60
600.0, 0.2409, 57.42
601.0, 0.2416, 57.34
602.0, 0.2430, 57.15
603.0, 0.2443, 56.97
604.0, 0.2454, 56.83
605.0, 0.2467, 56.66
606.0, 0.2480, 56.49
607.0, 0.2482, 56.46
608.0, 0.2501, 56.22
609.0, 0.2514, 56.05
610.0, 0.2524, 55.93
611.0, 0.2536, 55.77
612.0, 0.2543, 55.68
613.0, 0.2555, 55.53
614.0, 0.2565, 55.40
615.0, 0.2582, 55.19
616.0, 0.2590, 55.09
617.0, 0.2602, 54.93
618.0, 0.2610, 54.83
619.0, 0.2625, 54.64
620.0, 0.2630, 54.57
621.0, 0.2643, 54.41
622.0, 0.2656, 54.25
623.0, 0.2668, 54.10
624.0, 0.2677, 53.99
625.0, 0.2689, 53.84
626.0, 0.2699, 53.71
627.0, 0.2709, 53.59
628.0, 0.2722, 53.43
629.0, 0.2732, 53.31
630.0, 0.2742, 53.19
631.0, 0.2748, 53.12
632.0, 0.2763, 52.93
633.0, 0.2773, 52.81
634.0, 0.2780, 52.72
635.0, 0.2792, 52.58
636.0, 0.2801, 52.47
637.0, 0.2813, 52.32
638.0, 0.2824, 52.19
639.0, 0.2833, 52.09
640.0, 0.2839, 52.02
641.0, 0.2855, 51.82
642.0, 0.2864, 51.71
643.0, 0.2873, 51.61
644.0, 0.2880, 51.52
645.0, 0.2891, 51.39
646.0, 0.2897, 51.32
647.0, 0.2911, 51.15
648.0, 0.2921, 51.03
649.0, 0.2933, 50.89
650.0, 0.2941, 50.80
651.0, 0.2948, 50.72
652.0, 0.2959, 50.59
653.0, 0.2969, 50.48
654.0, 0.2981, 50.34
655.0, 0.2984, 50.31
656.0, 0.2994, 50.18
657.0, 0.3003, 50.08
658.0, 0.3011, 49.99
659.0, 0.3023, 49.85
660.0, 0.3033, 49.73
661.0, 0.3041, 49.65
662.0, 0.3050, 49.54
663.0, 0.3057, 49.47
664.0, 0.3067, 49.35
665.0, 0.3075, 49.26
666.0, 0.3083, 49.17
667.0, 0.3095, 49.04
668.0, 0.3099, 48.99
669.0, 0.3106, 48.91
670.0, 0.3119, 48.76
671.0, 0.3131, 48.63
672.0, 0.3135, 48.58
673.0, 0.3142, 48.51
674.0, 0.3155, 48.36
675.0, 0.3154, 48.37
676.0, 0.3162, 48.28
677.0, 0.3174, 48.15
678.0, 0.3180, 48.08
679.0, 0.3187, 48.00
680.0, 0.3202, 47.85
681.0, 0.3206, 47.80
682.0, 0.3213, 47.71
683.0, 0.3226, 47.58
684.0, 0.3232, 47.51
685.0, 0.3238, 47.44
686.0, 0.3246, 47.36
687.0, 0.3253, 47.29
688.0, 0.3266, 47.14
689.0, 0.3267, 47.13
690.0, 0.3278, 47.01
691.0, 0.3283, 46.96
692.0, 0.3295, 46.83
693.0, 0.3302, 46.75
694.0, 0.3310, 46.66
695.0, 0.3318, 46.58
696.0, 0.3317, 46.59
697.0, 0.3332, 46.43
698.0, 0.3340, 46.35
699.0, 0.3346, 46.28
700.0, 0.3355, 46.18
701.0, 0.3364, 46.09
702.0, 0.3365, 46.08
703.0, 0.3377, 45.95
704.0, 0.3384, 45.88
705.0, 0.3392, 45.79
706.0, 0.3400, 45.71
707.0, 0.3406, 45.64
708.0, 0.3413, 45.57
709.0, 0.3423, 45.47
710.0, 0.3428, 45.42
711.0, 0.3436, 45.33
712.0, 0.3440, 45.29
713.0, 0.3447, 45.22
714.0, 0.3458, 45.11
715.0, 0.3464, 45.04
716.0, 0.3471, 44.97
717.0, 0.3479, 44.88
718.0, 0.3486, 44.82
719.0, 0.3493, 44.74
720.0, 0.3500, 44.67
721.0, 0.3508, 44.59
722.0, 0.3514, 44.52
723.0, 0.3520, 44.47
724.0, 0.3531, 44.35
725.0, 0.3535, 44.31
726.0, 0.3542, 44.24
727.0, 0.3549, 44.17
728.0, 0.3557, 44.09
729.0, 0.3567, 43.98
730.0, 0.3574, 43.91
731.0, 0.3585, 43.80
732.0, 0.3591, 43.74
733.0, 0.3597, 43.68
734.0, 0.3606, 43.59
735.0, 0.3610, 43.55
736.0, 0.3616, 43.49
737.0, 0.3622, 43.43
738.0, 0.3625, 43.40
739.0, 0.3628, 43.37
740.0, 0.3632, 43.33
741.0, 0.3634, 43.31
742.0, 0.3641, 43.25
743.0, 0.3643, 43.22
744.0, 0.3642, 43.23
745.0, 0.3640, 43.25
746.0, 0.3643, 43.22
747.0, 0.3643, 43.22
748.0, 0.3649, 43.17
749.0, 0.3651, 43.14
750.0, 0.3649, 43.17
751.0, 0.3648, 43.17
752.0, 0.3648, 43.17
753.0, 0.3649, 43.16
754.0, 0.3646, 43.19
755.0, 0.3642, 43.23
756.0, 0.3642, 43.24
757.0, 0.3645, 43.20
758.0, 0.3640, 43.25
759.0, 0.3636, 43.30
760.0, 0.3635, 43.30
761.0, 0.3635, 43.30
762.0, 0.3631, 43.34
763.0, 0.3627, 43.38
764.0, 0.3631, 43.34
765.0, 0.3621, 43.44
766.0, 0.3620, 43.45
767.0, 0.3611, 43.54
768.0, 0.3611, 43.54
769.0, 0.3605, 43.60
770.0, 0.3600, 43.65
771.0, 0.3601, 43.64
772.0, 0.3591, 43.74
773.0, 0.3586, 43.79
774.0, 0.3582, 43.84
775.0, 0.3573, 43.92
776.0, 0.3567, 43.98
777.0, 0.3562, 44.03
778.0, 0.3553, 44.12
779.0, 0.3548, 44.18
780.0, 0.3543, 44.23
781.0, 0.3535, 44.31
782.0, 0.3527, 44.40
783.0, 0.3521, 44.45
784.0, 0.3510, 44.57
785.0, 0.3502, 44.64
786.0, 0.3495, 44.72
787.0, 0.3489, 44.78
788.0, 0.3478, 44.90
789.0, 0.3466, 45.02
790.0, 0.3460, 45.09
791.0, 0.3453, 45.15
792.0, 0.3445, 45.24
793.0, 0.3434, 45.35
794.0, 0.3424, 45.46
795.0, 0.3412, 45.58
796.0, 0.3405, 45.66
797.0, 0.3396, 45.75
798.0, 0.3386, 45.86
799.0, 0.3379, 45.93
800.0, 0.3366, 46.07
801.0, 0.3357, 46.17
802.0, 0.3348, 46.26
803.0, 0.3338, 46.37
804.0, 0.3329, 46.46
805.0, 0.3322, 46.53
806.0, 0.3309, 46.67
807.0, 0.3298, 46.80
808.0, 0.3289, 46.89
809.0, 0.3280, 46.99
810.0, 0.3271, 47.09
811.0, 0.3261, 47.20
812.0, 0.3251, 47.30
813.0, 0.3242, 47.40
814.0, 0.3231, 47.52
815.0, 0.3226, 47.58
816.0, 0.3213, 47.72
817.0, 0.3207, 47.79
818.0, 0.3194, 47.93
819.0, 0.3184, 48.04
820.0, 0.3179, 48.09
821.0, 0.3168, 48.22
822.0, 0.3161, 48.30
823.0, 0.3157, 48.34
824.0, 0.3146, 48.46
825.0, 0.3141, 48.51
826.0, 0.3134, 48.60
827.0, 0.3132, 48.62
828.0, 0.3124, 48.71
829.0, 0.3118, 48.77
830.0, 0.3114, 48.82
831.0, 0.3110, 48.86
832.0, 0.3107, 48.90
833.0, 0.3102, 48.96
834.0, 0.3091, 49.08
835.0, 0.3088, 49.11
836.0, 0.3079, 49.22
837.0, 0.3066, 49.36
838.0, 0.3061, 49.42
839.0, 0.3056, 49.48
840.0, 0.3052, 49.53
841.0, 0.3039, 49.67
842.0, 0.3030, 49.78
843.0, 0.3023, 49.85
844.0, 0.3018, 49.91
845.0, 0.3009, 50.02
846.0, 0.3001, 50.11
847.0, 0.2993, 50.20
848.0, 0.2985, 50.29
849.0, 0.2974, 50.41
850.0, 0.2971, 50.45
851.0, 0.2953, 50.67
852.0, 0.2949, 50.71
853.0, 0.2942, 50.79
854.0, 0.2935, 50.87
855.0, 0.2927, 50.97
856.0, 0.2921, 51.04
857.0, 0.2913, 51.13
858.0, 0.2907, 51.21
859.0, 0.2898, 51.31
860.0, 0.2890, 51.40
861.0, 0.2881, 51.52
862.0, 0.2880, 51.53
863.0, 0.2870, 51.64
864.0, 0.2863, 51.73
865.0, 0.2860, 51.76
866.0, 0.2852, 51.86
867.0, 0.2852, 51.86
868.0, 0.2841, 51.98
869.0, 0.2838, 52.03
870.0, 0.2830, 52.12
871.0, 0.2825, 52.18
872.0, 0.2822, 52.22
873.0, 0.2816, 52.29
874.0, 0.2812, 52.34
875.0, 0.2807, 52.39
876.0, 0.2803, 52.45
877.0, 0.2797, 52.52
878.0, 0.2790, 52.60
879.0, 0.2789, 52.61
880.0, 0.2783, 52.69
881.0, 0.2777, 52.76
882.0, 0.2779, 52.73
883.0, 0.2777, 52.76
884.0, 0.2767, 52.88
885.0, 0.2763, 52.93
886.0, 0.2761, 52.95
887.0, 0.2751, 53.07
888.0, 0.2755, 53.03
889.0, 0.2748, 53.11
890.0, 0.2749, 53.10
891.0, 0.2741, 53.20
892.0, 0.2739, 53.22
893.0, 0.2732, 53.31
894.0, 0.2732, 53.31
895.0, 0.2727, 53.37
896.0, 0.2726, 53.38
897.0, 0.2727, 53.37
898.0, 0.2717, 53.50
899.0, 0.2715, 53.52
900.0, 0.2714, 53.54
901.0, 0.2709, 53.59
902.0, 0.2709, 53.59
903.0, 0.2710, 53.59
904.0, 0.2707, 53.62
905.0, 0.2708, 53.61
906.0, 0.2704, 53.65
907.0, 0.2702, 53.68
908.0, 0.2701, 53.69
909.0, 0.2695, 53.77
910.0, 0.2693, 53.79
911.0, 0.2695, 53.76
912.0, 0.2692, 53.80
913.0, 0.2697, 53.73
914.0, 0.2696, 53.75
915.0, 0.2701, 53.69
916.0, 0.2695, 53.76
917.0, 0.2702, 53.68
918.0, 0.2703, 53.66
919.0, 0.2714, 53.52
920.0, 0.2717, 53.49
921.0, 0.2717, 53.49
922.0, 0.2732, 53.31
923.0, 0.2735, 53.27
924.0, 0.2751, 53.08
925.0, 0.2760, 52.97
926.0, 0.2769, 52.85
927.0, 0.2779, 52.74
928.0, 0.2800, 52.48
929.0, 0.2814, 52.32
930.0, 0.2831, 52.10
931.0, 0.2850, 51.88
932.0, 0.2869, 51.66
933.0, 0.2888, 51.42
934.0, 0.2911, 51.15
935.0, 0.2931, 50.92
936.0, 0.2957, 50.61
937.0, 0.2983, 50.31
938.0, 0.3013, 49.97
939.0, 0.3037, 49.69
940.0, 0.3065, 49.38
941.0, 0.3096, 49.02
942.0, 0.3128, 48.66
943.0, 0.3162, 48.28
944.0, 0.3198, 47.89
945.0, 0.3238, 47.45
946.0, 0.3279, 47.00
947.0, 0.3322, 46.54
948.0, 0.3373, 45.99
949.0, 0.3424, 45.46
950.0, 0.3475, 44.93
951.0, 0.3558, 44.08
952.0, 0.3616, 43.49
953.0, 0.3685, 42.80
954.0, 0.3756, 42.11
955.0, 0.3831, 41.39
956.0, 0.3894, 40.80
957.0, 0.3955, 40.23
958.0, 0.4005, 39.76
959.0, 0.4051, 39.34
960.0, 0.4087, 39.02
961.0, 0.4120, 38.73
962.0, 0.4143, 38.52
963.0, 0.4160, 38.37
964.0, 0.4177, 38.22
965.0, 0.4189, 38.11
966.0, 0.4208, 37.95
967.0, 0.4215, 37.88
968.0, 0.4226, 37.79
969.0, 0.4231, 37.75
970.0, 0.4240, 37.67
971.0, 0.4247, 37.61
972.0, 0.4251, 37.57
973.0, 0.4258, 37.52
974.0, 0.4262, 37.48
975.0, 0.4258, 37.51
976.0, 0.4259, 37.50
977.0, 0.4257, 37.52
978.0, 0.4256, 37.53
979.0, 0.4256, 37.53
980.0, 0.4248, 37.60
981.0, 0.4239, 37.68
982.0, 0.4238, 37.69
983.0, 0.4222, 37.83
984.0, 0.4212, 37.91
985.0, 0.4200, 38.02
986.0, 0.4191, 38.10
987.0, 0.4178, 38.22
988.0, 0.4165, 38.32
989.0, 0.4151, 38.45
990.0, 0.4132, 38.62
991.0, 0.4125, 38.68
992.0, 0.4100, 38.90
993.0, 0.4085, 39.04
994.0, 0.4063, 39.23
995.0, 0.4047, 39.39
996.0, 0.4029, 39.54
997.0, 0.4004, 39.77
998.0, 0.3983, 39.97
999.0, 0.3960, 40.18
1000.0, 0.3941, 40.36
1001.0, 0.3921, 40.54
1002.0, 0.3894, 40.80
1003.0, 0.3872, 41.00
1004.0, 0.3852, 41.19
1005.0, 0.3828, 41.42
1006.0, 0.3808, 41.61
1007.0, 0.3779, 41.89
1008.0, 0.3758, 42.09
1009.0, 0.3732, 42.34
1010.0, 0.3711, 42.55
1011.0, 0.3687, 42.79
1012.0, 0.3657, 43.09
1013.0, 0.3629, 43.36
1014.0, 0.3608, 43.57
1015.0, 0.3584, 43.81
1016.0, 0.3559, 44.07
1017.0, 0.3533, 44.33
1018.0, 0.3507, 44.60
1019.0, 0.3482, 44.86
1020.0, 0.3454, 45.14
1021.0, 0.3431, 45.38
1022.0, 0.3408, 45.63
1023.0, 0.3382, 45.89
1024.0, 0.3361, 46.12
1025.0, 0.3331, 46.44
1026.0, 0.3310, 46.67
1027.0, 0.3284, 46.95
1028.0, 0.3265, 47.15
1029.0, 0.3237, 47.45
1030.0, 0.3222, 47.62
1031.0, 0.3366, 46.07
1032.0, 0.3175, 48.14
1033.0, 0.3157, 48.34
1034.0, 0.3137, 48.56
1035.0, 0.3117, 48.79
1036.0, 0.3096, 49.02
1037.0, 0.3075, 49.27
1038.0, 0.3057, 49.47
1039.0, 0.3033, 49.74
1040.0, 0.3018, 49.91
1041.0, 0.2999, 50.13
1042.0, 0.2982, 50.32
1043.0, 0.2971, 50.46
1044.0, 0.2953, 50.66
1045.0, 0.2935, 50.88
1046.0, 0.2923, 51.01
1047.0, 0.2907, 51.20
1048.0, 0.2894, 51.35
1049.0, 0.2880, 51.53
1050.0, 0.2867, 51.68
1051.0, 0.2854, 51.83
1052.0, 0.2840, 52.00
1053.0, 0.2831, 52.11
1054.0, 0.2827, 52.15
1055.0, 0.2808, 52.39
1056.0, 0.2801, 52.46
1057.0, 0.2789, 52.62
1058.0, 0.2780, 52.72
1059.0, 0.2773, 52.81
1060.0, 0.2767, 52.88
1061.0, 0.2954, 50.66
1062.0, 0.3055, 49.48
1063.0, 0.3152, 48.40
1064.0, 0.2740, 53.21
1065.0, 0.2733, 53.30
1066.0, 0.2734, 53.29
1067.0, 0.2724, 53.41
1068.0, 0.2726, 53.39
1069.0, 0.2724, 53.41
1070.0, 0.2718, 53.48
1071.0, 0.2712, 53.55
1072.0, 0.2717, 53.49
1073.0, 0.2705, 53.64
1074.0, 0.2713, 53.55
1075.0, 0.2709, 53.59
1076.0, 0.2711, 53.56
1077.0, 0.2710, 53.57
1078.0, 0.2713, 53.54
1079.0, 0.2722, 53.43
1080.0, 0.2722, 53.43
1081.0, 0.2721, 53.44
1082.0, 0.2718, 53.48
1083.0, 0.2724, 53.41
1084.0, 0.2725, 53.39
1085.0, 0.2728, 53.35
1086.0, 0.2740, 53.21
1087.0, 0.2753, 53.05
1088.0, 0.2750, 53.08
1089.0, 0.2755, 53.02
1090.0, 0.2767, 52.88
1091.0, 0.2766, 52.89
1092.0, 0.2778, 52.74
1093.0, 0.2785, 52.66
1094.0, 0.2783, 52.69
1095.0, 0.2800, 52.49
1096.0, 0.2813, 52.32
1097.0, 0.2803, 52.44
1098.0, 0.2826, 52.17
1099.0, 0.2837, 52.04
1100.0, 0.2835, 52.06
